0.65,0.6,0,25.1,-95,-423
0.65,0.65,0,25.9,-100,-418
0.65,0.7,0,27.7,-106,-417
0.65,0.75,0,29.8,-114,-411
0.65,0.8,0,30.4,-119,-410
0.65,0.85,0,32.6,-127,-406
0.65,0.9,0,33.4,-132,-402
0.65,0.95,0,35.6,-139,-398
0.65,1,0,36,-142,-396
0.65,1.05,0,36.8,-146,-394
0.65,1.1,0,38.1,-151,-390
0.65,1.15,0,39.1,-154,-388
0.65,1.2,0,39.9,-158,-385
0.65,1.25,0,40.9,-161,-383
0.65,1.3,0,41.1,-162,-381
0.65,1.35,0,42.7,-168,-378
0.65,1.4,0,42.9,-170,-377
0.65,1.45,0,44,-173,-373
0.65,1.5,0,44.7,-174,-371
0.65,0,0,8.7,-34,-447
0.65,0,0.05,7.9,-32,-449
0.65,0,0.1,7.9,-31,-447
0.65,0,0.15,6.5,-24,-446
0.65,0,0.2,5.8,-22,-446
0.65,0,0.25,-1,13,-448
0.65,0,0.3,-8.8,51,-443
0.65,0,0.35,-14,79,-436
0.65,0,0.4,-18.4,100,-429
0.65,0,0.45,-19.1,106,-426
0.65,0,0.5,-22,120,-420
0.65,0,0.55,-23.1,125,-418
0.65,0,0.6,-25,135,-413
0.65,0,0.65,-26.2,139,-410
0.65,0,0.7,-26.9,144,-408
0.65,0,0.75,-28.7,151,-403
0.65,0,0.8,-29.5,154,-402
0.65,0,0.85,-30.5,160,-398
0.65,0,0.9,-31.6,164,-395
0.65,0,0.95,-32.4,170,-393
0.65,0,1,-33.2,174,-389
0.65,0,1.05,-34.9,180,-385
0.65,0,1.1,-35.6,185,-382
0.65,0,1.15,-36.2,187,-380
0.65,0,1.2,-38.1,194,-374
0.65,0,1.25,-38.9,199,-371
0.65,0,1.3,-39.7,202,-367
0.65,0,1.35,-41.3,211,-360
0.65,0,1.4,-42.3,215,-356
0.65,0,1.45,-45,224,-349
0.65,0,1.5,-44.7,223,-349
0.7,0,0,-19.9,126,-425
0.7,0.05,0,-19.6,124,-427
0.7,0.1,0,-19.4,124,-428
0.7,0.15,0,-19.4,122,-427
0.7,0.2,0,2.5,15,-445
0.7,0.25,0,8.8,-15,-442
0.7,0.3,0,10.1,-23,-442
0.7,0.35,0,12.1,-31,-438
0.7,0.4,0,15.1,-46,-438
0.7,0.45,0,16.7,-54,-434
0.7,0.5,0,19.7,-70,-429
0.7,0.55,0,21,-78,-429
0.7,0.6,0,23.7,-90,-421
0.7,0.65,0,25.4,-97,-421
0.7,0.7,0,26.9,-103,-418
0.7,0.75,0,29,-113,-413
0.7,0.8,0,29.6,-117,-413
0.7,0.85,0,31.7,-125,-405
0.7,0.9,0,33.1,-129,-404
0.7,0.95,0,34.7,-136,-399
0.7,1,0,35.5,-140,-397
0.7,1.05,0,36.8,-144,-396
0.7,1.1,0,37.6,-149,-391
0.7,1.15,0,38.1,-152,-391
0.7,1.2,0,39.6,-157,-386
0.7,1.25,0,39.9,-158,-386
0.7,1.3,0,40.6,-161,-384
0.7,1.35,0,41.6,-165,-380
0.7,1.4,0,42.7,-168,-380
0.7,1.45,0,43.2,-171,-376
0.7,1.5,0,44,-173,-374
0.7,0,0,8.3,-31,-448
0.7,0,0.05,6.9,-28,-446
0.7,0,0.1,7.2,-28,-447
0.7,0,0.15,6.5,-24,-446
0.7,0,0.2,5.8,-21,-448
0.7,0,0.25,-0.7,11,-448
0.7,0,0.3,-11.1,62,-440
0.7,0,0.35,-14.2,79,-435
0.7,0,0.4,-17.5,96,-430
0.7,0,0.45,-18.3,103,-428
0.7,0,0.5,-21.4,117,-422
0.7,0,0.55,-22.9,123,-418
0.7,0,0.6,-24.9,133,-413
0.7,0,0.65,-25.7,137,-411
0.7,0,0.7,-26.9,142,-410
0.7,0,0.75,-28,151,-406
0.7,0,0.8,-28.9,153,-403
0.7,0,0.85,-30,159,-400
0.7,0,0.9,-30.9,162,-399
0.7,0,0.95,-33,171,-391
0.7,0,1,-33.2,173,-390
0.7,0,1.05,-33.8,177,-388
0.7,0,1.1,-35.1,183,-383
0.7,0,1.15,-35.9,186,-382
0.7,0,1.2,-37.1,192,-376
0.7,0,1.25,-38.3,197,-373
0.7,0,1.3,-39.2,201,-371
0.7,0,1.35,-41,207,-364
0.7,0,1.4,-41.3,212,-361
0.7,0,1.45,-44.2,220,-353
0.7,0,1.5,-44.2,222,-350
0.75,0,0,-19.2,121,-428
0.75,0.05,0,-18.7,119,-427
0.75,0.1,0,-18.4,118,-429
0.75,0.15,0,-18.3,118,-429
0.75,0.2,0,1.4,19,-444
0.75,0.25,0,7.2,-10,-444
0.75,0.3,0,9.8,-20,-444
0.75,0.35,0,10.4,-26,-444
0.75,0.4,0,14.1,-41,-438
0.75,0.45,0,15.4,-48,-437
0.75,0.5,0,17.8,-63,-434
0.75,0.55,0,19.7,-70,-430
0.75,0.6,0,22.6,-84,-424
0.75,0.65,0,23.6,-89,-422
0.75,0.7,0,25.1,-96,-423
0.75,0.75,0,27.7,-106,-415
0.75,0.8,0,28.1,-110,-415
0.75,0.85,0,30.3,-118,-410
0.75,0.9,0,31.4,-123,-409
0.75,0.95,0,33.2,-130,-405
0.75,1,0,33.7,-135,-402
0.75,1.05,0,34.5,-137,-402
0.75,1.1,0,36.3,-143,-396
0.75,1.15,0,37.1,-148,-394
0.75,1.2,0,38.4,-152,-392
0.75,1.25,0,38.9,-155,-389
0.75,1.3,0,39.1,-157,-388
0.75,1.35,0,40.9,-162,-384
0.75,1.4,0,41.2,-164,-383
0.75,1.45,0,41.9,-167,-379
0.75,1.5,0,42.9,-170,-377
0.75,0,0,7.3,-28,-447
0.75,0,0.05,6.5,-25,-448
0.75,0,0.1,6.5,-24,-448
0.75,0,0.15,6.2,-22,-447
0.75,0,0.2,5.7,-21,-449
0.75,0,0.25,1.4,0,-449
0.75,0,0.3,-8.5,50,-443
0.75,0,0.35,-12.5,68,-439
0.75,0,0.4,-15.6,89,-434
0.75,0,0.45,-17.1,97,-431
0.75,0,0.5,-19.4,109,-426
0.75,0,0.55,-21.2,116,-423
0.75,0,0.6,-23.7,128,-418
0.75,0,0.65,-24.2,132,-416
0.75,0,0.7,-25.2,136,-412
0.75,0,0.75,-27.4,146,-407
0.75,0,0.8,-28.2,150,-406
0.75,0,0.85,-29,155,-402
0.75,0,0.9,-29.9,156,-401
0.75,0,0.95,-31.2,164,-396
0.75,0,1,-31.7,168,-395
0.75,0,1.05,-32.8,172,-392
0.75,0,1.1,-34.3,178,-386
0.75,0,1.15,-35.1,181,-385
0.75,0,1.2,-35.7,186,-382
0.75,0,1.25,-36.8,189,-379
0.75,0,1.3,-37.8,193,-377
0.75,0,1.35,-39.1,200,-371
0.75,0,1.4,-40,204,-369
0.75,0,1.45,-41.8,211,-361
0.75,0,1.5,-42.6,215,-358
0.8,0,0,-18.7,116,-429
0.8,0.05,0,-18.2,116,-430
0.8,0.1,0,-18.4,115,-429
0.8,0.15,0,-17.9,115,-429
0.8,0.2,0,0.3,23,-445
0.8,0.25,0,7.3,-10,-445
0.8,0.3,0,9.1,-18,-441
0.8,0.35,0,10.6,-26,-442
0.8,0.4,0,13.1,-39,-439
0.8,0.45,0,15,-46,-437
0.8,0.5,0,17.3,-59,-433
0.8,0.55,0,19.1,-69,-431
0.8,0.6,0,21.7,-81,-429
0.8,0.65,0,23.3,-88,-426
0.8,0.7,0,24.4,-94,-422
0.8,0.75,0,26.7,-103,-419
0.8,0.8,0,27.5,-108,-416
0.8,0.85,0,29.4,-117,-412
0.8,0.9,0,30.6,-121,-410
0.8,0.95,0,32.2,-130,-406
0.8,1,0,33.7,-133,-403
0.8,1.05,0,33.9,-136,-400
0.8,1.1,0,35.7,-142,-397
0.8,1.15,0,36.1,-145,-396
0.8,1.2,0,37.6,-150,-393
0.8,1.25,0,37.8,-152,-390
0.8,1.3,0,39.4,-155,-389
0.8,1.35,0,39.8,-158,-385
0.8,1.4,0,40.6,-161,-384
